54,-1008,-72
72,-1008,-90
72,-1008,-90
72,-1008,-90
72,-990,-90
72,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
36,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
72,-1008,-108
54,-1008,-108
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-72
54,-990,-108
54,-1008,-90
72,-1008,-90
72,-1008,-108
54,-1008,-108
54,-1008,-108
54,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
72,-1008,-108
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
72,-990,-90
72,-1008,-90
54,-990,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
72,-990,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-990,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-108
54,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
72,-1008,-72
72,-1008,-90
54,-1008,-90
54,-990,-90
54,-1008,-108
72,-1008,-90
54,-1008,-90
54,-990,-90
54,-1008,-90
54,-1008,-90
54,-1026,-90
72,-1026,-90
72,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-108
54,-1008,-90
72,-1008,-90
54,-1008,-90
72,-990,-108
72,-990,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1026,-72
72,-1008,-90
72,-1008,-90
72,-1008,-72
72,-990,-90
72,-990,-90
72,-1008,-90
72,-1008,-72
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
72,-990,-90
54,-1008,-90
72,-1008,-108
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-108
54,-1008,-108
72,-990,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-108
54,-1008,-90
54,-990,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-72
72,-1008,-90
72,-1008,-72
54,-1008,-90
72,-990,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
72,-1008,-90
54,-1026,-90
54,-1026,-90
54,-1008,-108
54,-1008,-90
54,-1008,-90
54,-1026,-90
54,-990,-90
54,-1008,-90
72,-1008,-90
72,-990,-90
72,-1008,-90
54,-1008,-90
72,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1026,-90
72,-1008,-90
54,-1008,-90
72,-1008,-108
54,-1008,-108
54,-1008,-108
72,-1008,-90
54,-1008,-72
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-108
54,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1026,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
54,-990,-108
72,-990,-108
72,-1008,-108
54,-1008,-90
54,-1008,-108
54,-1008,-90
72,-1008,-90
54,-1026,-90
72,-1008,-90
72,-1008,-108
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-72
54,-1026,-90
72,-1026,-90
72,-1008,-90
54,-1008,-90
72,-1008,-108
54,-1008,-108
72,-1008,-108
54,-1008,-90
54,-1008,-90
54,-1026,-90
54,-1008,-90
72,-990,-90
72,-990,-90
54,-1008,-90
54,-1008,-108
54,-1008,-108
54,-1008,-90
54,-1008,-108
72,-1008,-108
72,-1008,-108
72,-990,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
72,-1008,-90
72,-1008,-108
54,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-108
54,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1026,-108
72,-1008,-90
54,-1008,-108
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1026,-90
72,-1026,-72
54,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
72,-990,-108
54,-1008,-90
54,-990,-90
54,-990,-108
72,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
72,-990,-90
54,-1008,-90
54,-1008,-90
54,-990,-108
54,-1008,-90
54,-1008,-90
72,-1008,-108
54,-1008,-108
54,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-108
72,-1008,-90
54,-1008,-90
72,-1008,-90
72,-1008,-90
54,-1008,-90
72,-990,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-108
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-108
54,-1008,-90
54,-1026,-90
72,-1008,-108
72,-1008,-90
72,-1008,-90
54,-1008,-90
72,-1008,-72
72,-1008,-90
72,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-108
54,-1008,-90
54,-1008,-90
72,-1008,-90
72,-1008,-90
72,-1008,-90
54,-1008,-90
72,-1008,-90
72,-990,-90
54,-1008,-108
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-990,-90
54,-1008,-90
54,-1008,-90
72,-990,-90
54,-1008,-108
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-990,-90
54,-1008,-90
54,-990,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
72,-1008,-90
54,-1008,-90
72,-1008,-90
54,-990,-108
72,-1008,-90
72,-990,-90
54,-1008,-90
72,-1008,-90
72,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1026,-72
72,-990,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-108
54,-1008,-90
54,-1008,-90
54,-1008,-108
54,-1008,-90
72,-1008,-90
72,-1008,-108
54,-1008,-90
54,-1008,-108
72,-990,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-108
54,-1008,-72
72,-1008,-90
72,-1008,-90
54,-1008,-90
72,-990,-90
72,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
72,-1008,-72
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-108
54,-1008,-90
72,-1008,-108
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-990,-108
54,-1008,-90
54,-1008,-90
72,-1008,-90
72,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
72,-1008,-90
72,-1008,-72
54,-1008,-90
72,-1008,-90
72,-1008,-72
72,-1008,-90
54,-1008,-90
54,-1008,-90
72,-990,-90
72,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1026,-108
54,-1008,-90
54,-1008,-108
54,-1008,-90
54,-1008,-72
54,-1008,-108
54,-1008,-90
72,-1008,-90
54,-1008,-90
72,-1008,-90
72,-1008,-108
54,-1008,-90
54,-1008,-90
72,-990,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
72,-990,-90
54,-990,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1026,-90
54,-1026,-90
54,-1008,-90
54,-1008,-90
72,-990,-90
54,-990,-90
54,-1008,-90
54,-1008,-108
54,-1008,-108
54,-990,-90
72,-1008,-90
72,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-108
54,-1008,-90
72,-1008,-72
72,-1008,-72
72,-1008,-108
54,-990,-108
54,-1008,-90
54,-1008,-90
72,-1008,-108
54,-1008,-90
54,-1008,-90
72,-1008,-90
72,-1008,-90
72,-1008,-90
72,-1008,-90
54,-1008,-108
54,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-108
72,-1008,-90
54,-1008,-90
72,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1026,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
72,-1008,-90
72,-1008,-90
54,-1008,-72
54,-990,-90
54,-1008,-108
72,-1008,-90
54,-1008,-90
54,-990,-90
54,-1008,-90
72,-1008,-90
54,-1026,-90
72,-1008,-90
72,-1008,-90
72,-1008,-90
54,-1008,-90
54,-990,-90
54,-1008,-108
72,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
72,-990,-90
54,-1008,-90
72,-1008,-90
72,-1008,-90
72,-1008,-72
72,-1008,-90
72,-1008,-90
72,-1008,-90
54,-1008,-90
72,-1008,-108
54,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
72,-1008,-90
54,-990,-90
54,-1008,-90
72,-1008,-90
72,-1008,-90
72,-990,-90
72,-1008,-90
54,-1008,-90
72,-990,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-108
54,-990,-72
54,-1008,-90
72,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-108
54,-1008,-90
72,-1008,-72
72,-990,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-72
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-72
54,-1008,-90
54,-1008,-108
54,-1008,-108
72,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
72,-990,-108
54,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-72
72,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1026,-90
54,-990,-90
72,-1008,-90
72,-1008,-90
72,-990,-90
54,-990,-90
54,-1008,-90
72,-990,-90
54,-1026,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
72,-990,-108
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
72,-1008,-108
54,-1008,-90
54,-1026,-72
72,-1008,-90
54,-1026,-90
54,-1008,-90
54,-1008,-90
72,-1008,-108
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-990,-108
54,-1008,-108
54,-1008,-90
72,-990,-108
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
72,-1008,-90
54,-1008,-90
54,-990,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1026,-90
72,-1008,-90
72,-1008,-90
72,-1008,-108
54,-1008,-108
54,-990,-108
54,-1008,-108
54,-1008,-90
72,-1008,-90
54,-1008,-90
72,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1026,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
72,-990,-90
72,-1008,-108
54,-990,-90
54,-1008,-90
72,-1008,-90
72,-1008,-90
54,-1008,-108
54,-1008,-108
54,-1008,-90
54,-1008,-90
72,-1008,-90
72,-1008,-90
72,-1008,-90
54,-1008,-90
72,-990,-90
54,-990,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
72,-1008,-72
72,-1008,-90
54,-990,-90
72,-1008,-108
72,-990,-90
72,-1008,-90
54,-1008,-90
72,-1008,-108
54,-1008,-90
54,-1008,-90
72,-1008,-90
72,-1008,-108
72,-1008,-108
54,-1008,-108
54,-1008,-90
54,-1008,-90
72,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
72,-1008,-90
72,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1026,-90
72,-990,-108
72,-1008,-90
72,-1008,-90
72,-1008,-108
54,-1008,-108
72,-1008,-90
72,-990,-90
72,-1008,-90
54,-1008,-90
72,-990,-108
54,-1008,-90
72,-1008,-90
54,-1008,-90
72,-990,-108
54,-990,-108
54,-1008,-90
54,-1008,-90
72,-990,-108
54,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
72,-1008,-90
54,-1008,-90
72,-1008,-90
72,-1008,-90
54,-1008,-90
54,-1008,-90
72,-1008,-90
72,-1008,-108
