54,-54,-1116
54,-54,-1116
36,-54,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-36,-1116
54,-54,-1116
54,-54,-1116
54,-36,-1116
54,-54,-1116
36,-54,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1134
36,-54,-1116
54,-54,-1116
54,-54,-1098
54,-54,-1098
54,-54,-1116
36,-54,-1098
54,-54,-1116
36,-54,-1116
72,-54,-1134
36,-54,-1134
54,-54,-1116
36,-36,-1116
54,-54,-1116
36,-54,-1098
54,-54,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1134
54,-54,-1116
54,-54,-1116
36,-54,-1116
54,-54,-1134
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
36,-54,-1116
54,-54,-1098
54,-54,-1116
36,-54,-1116
54,-36,-1116
36,-54,-1116
54,-54,-1116
36,-54,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
36,-54,-1116
54,-36,-1116
36,-54,-1116
54,-54,-1098
54,-54,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1134
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1134
54,-54,-1116
54,-54,-1116
54,-54,-1134
54,-54,-1116
36,-54,-1116
36,-54,-1116
36,-54,-1116
54,-54,-1116
54,-36,-1116
54,-54,-1116
54,-54,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-36,-1116
54,-36,-1134
54,-36,-1116
54,-54,-1116
54,-54,-1134
54,-54,-1116
54,-54,-1116
54,-54,-1116
36,-54,-1116
54,-54,-1116
54,-36,-1116
54,-36,-1116
54,-54,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-36,-1116
54,-36,-1116
54,-54,-1116
36,-36,-1116
36,-54,-1116
36,-54,-1116
54,-54,-1116
54,-36,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-36,-1116
36,-54,-1116
54,-54,-1098
54,-54,-1098
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-36,-1116
54,-36,-1116
54,-54,-1116
36,-54,-1134
54,-54,-1116
36,-54,-1116
54,-54,-1116
54,-36,-1116
54,-36,-1116
54,-54,-1116
54,-54,-1098
54,-36,-1116
36,-54,-1116
36,-54,-1098
36,-54,-1116
36,-54,-1116
54,-36,-1098
36,-54,-1116
54,-54,-1116
54,-36,-1134
54,-54,-1116
54,-36,-1134
54,-54,-1116
36,-54,-1116
36,-54,-1098
54,-54,-1116
36,-36,-1116
54,-36,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1098
36,-54,-1134
54,-54,-1116
36,-54,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1134
54,-54,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
36,-36,-1116
36,-54,-1134
54,-54,-1116
54,-54,-1116
54,-54,-1134
36,-54,-1116
54,-54,-1116
54,-54,-1116
36,-54,-1116
54,-54,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-36,-1116
54,-54,-1134
54,-36,-1116
54,-36,-1134
54,-54,-1116
36,-54,-1116
36,-54,-1116
54,-54,-1098
54,-54,-1134
54,-54,-1116
54,-54,-1116
54,-36,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1098
54,-54,-1116
54,-36,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-36,-1116
54,-36,-1116
54,-36,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1134
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-36,-1116
54,-54,-1116
36,-54,-1116
54,-54,-1116
36,-54,-1116
54,-54,-1116
36,-54,-1134
36,-36,-1116
36,-54,-1116
36,-54,-1116
36,-54,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
36,-54,-1116
54,-36,-1134
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
36,-54,-1116
54,-54,-1116
36,-54,-1134
54,-54,-1116
54,-54,-1098
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
36,-54,-1116
54,-54,-1116
54,-36,-1134
54,-54,-1116
54,-54,-1116
72,-54,-1116
54,-36,-1116
54,-54,-1116
72,-36,-1134
54,-54,-1134
54,-54,-1116
54,-54,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1134
54,-54,-1116
54,-54,-1116
54,-36,-1134
54,-36,-1134
54,-36,-1116
54,-54,-1116
36,-54,-1116
54,-36,-1116
54,-54,-1116
54,-36,-1116
54,-54,-1116
54,-54,-1116
36,-54,-1116
36,-54,-1116
54,-36,-1116
54,-54,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-36,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1098
54,-54,-1134
36,-54,-1098
36,-54,-1098
54,-54,-1116
36,-54,-1116
54,-36,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
36,-54,-1116
54,-54,-1116
36,-54,-1116
36,-54,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
36,-54,-1134
54,-54,-1116
54,-36,-1116
54,-54,-1098
54,-54,-1116
54,-36,-1134
36,-54,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-36,-1116
54,-36,-1116
54,-54,-1116
54,-36,-1134
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-36,-1116
36,-54,-1116
36,-72,-1116
36,-54,-1116
54,-54,-1116
36,-72,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
72,-54,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1098
54,-54,-1116
36,-72,-1116
36,-54,-1116
36,-54,-1116
54,-54,-1134
36,-36,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1134
54,-54,-1116
36,-54,-1116
36,-54,-1116
54,-54,-1116
54,-36,-1116
36,-54,-1116
36,-54,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1134
36,-54,-1116
36,-54,-1116
54,-72,-1098
36,-36,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-36,-1116
54,-36,-1116
36,-54,-1116
54,-54,-1134
54,-54,-1116
54,-54,-1116
36,-54,-1116
54,-54,-1116
36,-54,-1134
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1098
36,-54,-1116
54,-36,-1134
54,-54,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1134
54,-54,-1116
54,-36,-1116
54,-36,-1116
54,-54,-1116
54,-54,-1134
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
36,-54,-1098
36,-72,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1134
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
36,-54,-1116
36,-36,-1116
54,-54,-1116
54,-54,-1134
36,-72,-1116
54,-54,-1098
54,-54,-1116
36,-36,-1116
54,-36,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
36,-54,-1116
54,-36,-1134
36,-54,-1116
36,-54,-1116
54,-54,-1116
36,-54,-1134
54,-54,-1116
54,-54,-1116
54,-54,-1098
72,-54,-1098
54,-54,-1116
54,-36,-1134
36,-54,-1116
36,-36,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
36,-54,-1116
54,-54,-1116
36,-54,-1116
54,-54,-1116
36,-54,-1116
36,-54,-1116
36,-54,-1134
54,-54,-1116
54,-54,-1134
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
36,-54,-1098
54,-54,-1116
54,-54,-1116
54,-36,-1116
54,-54,-1116
36,-54,-1116
54,-54,-1116
54,-72,-1098
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
36,-72,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
36,-54,-1116
36,-54,-1116
54,-54,-1116
36,-54,-1116
54,-72,-1116
54,-72,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
36,-54,-1116
36,-54,-1116
36,-54,-1116
36,-54,-1116
54,-54,-1116
36,-36,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1134
54,-54,-1116
36,-54,-1116
54,-54,-1116
36,-54,-1116
54,-36,-1116
54,-36,-1116
54,-54,-1116
54,-54,-1116
36,-54,-1116
36,-54,-1098
54,-54,-1098
72,-54,-1116
36,-54,-1116
36,-54,-1116
36,-54,-1116
54,-54,-1116
36,-54,-1134
54,-54,-1116
54,-54,-1134
36,-54,-1116
54,-54,-1116
54,-54,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
36,-54,-1116
36,-54,-1116
36,-72,-1116
54,-54,-1116
36,-54,-1116
36,-54,-1116
36,-54,-1116
54,-54,-1116
36,-54,-1116
36,-54,-1098
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1098
54,-54,-1098
54,-54,-1116
54,-54,-1116
36,-54,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
36,-54,-1134
54,-54,-1098
54,-36,-1116
54,-54,-1116
36,-54,-1116
54,-54,-1116
36,-54,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
36,-54,-1116
54,-54,-1098
54,-54,-1098
54,-36,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1098
54,-54,-1116
54,-36,-1116
54,-54,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-36,-1116
36,-54,-1116
36,-54,-1134
54,-54,-1098
36,-54,-1116
54,-54,-1116
54,-54,-1116
36,-54,-1116
54,-54,-1116
36,-54,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1098
54,-54,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-36,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1098
54,-54,-1098
54,-72,-1116
36,-54,-1116
54,-54,-1116
36,-54,-1116
36,-54,-1134
36,-54,-1116
54,-54,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-36,-1116
54,-54,-1116
54,-54,-1116
36,-54,-1116
36,-54,-1116
36,-54,-1116
54,-54,-1116
36,-54,-1116
36,-54,-1134
36,-54,-1116
36,-54,-1116
36,-54,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
36,-54,-1116
36,-54,-1116
54,-54,-1098
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
36,-54,-1116
36,-54,-1116
54,-54,-1134
54,-54,-1098
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1098
36,-54,-1098
54,-54,-1116
36,-54,-1116
54,-54,-1134
36,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1134
36,-54,-1116
36,-54,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1134
54,-54,-1116
54,-54,-1116
54,-36,-1116
54,-54,-1116
36,-54,-1116
54,-54,-1116
36,-54,-1098
54,-54,-1116
54,-36,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1098
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
54,-54,-1116
36,-36,-1116
54,-54,-1098
54,-36,-1116
54,-54,-1116
54,-54,-1134
54,-54,-1116
54,-36,-1116
36,-54,-1116
54,-54,-1116
54,-54,-1116

